p,q,mean_absorption_time,mean_first_hit_time,mean_tail_frequency,mean_entrenchment_degree,mean_max_nontrue_formula_frequency,mean_true_world_formula_frequency,runs_reaching_absorption,runs_reaching_first_hit
0.45,0.01,2.084,1.637,1.0,30.01,0.06344443697282677,0.6400284946334652,1000,1000
0.45,0.02,3.716,2.94,1.0,23.961,0.08328103083131937,0.5303254764872829,1000,1000
0.45,0.03,4.911,3.845,1.0,21.297,0.0998886259145946,0.4890602046469635,1000,1000
0.45,0.04,5.626,4.44,1.0,19.63,0.11529759063203004,0.46983405489433455,1000,1000
0.45,0.05,6.66,5.037,1.0,18.696,0.1295774512375598,0.4610490982540034,1000,1000
0.45,0.06,7.297,5.84,1.0,17.86,0.1454179019502377,0.4589385947621933,1000,1000
0.45,0.07,8.029,6.103,1.0,17.221,0.15841535183835864,0.45712426750849866,1000,1000
0.45,0.08,9.317,6.929,1.0,16.655,0.1731528273456472,0.45658835635517253,1000,1000
0.45,0.09,10.182,7.592,1.0,16.034,0.18583426294877425,0.45497951854434543,1000,1000
0.45,0.10,11.433,8.505,1.0,15.451,0.19838806530416878,0.45278368583889095,1000,1000
0.45,0.11,12.061,8.497,1.0,14.947,0.21226667839124058,0.4555970913717932,1000,1000
0.45,0.12,13.44,9.659,1.0,14.483,0.22391106779920877,0.45509613859188947,1000,1000
0.45,0.13,15.266,10.558,1.0,14.044,0.23461886321346748,0.45365005839556777,1000,1000
0.45,0.14,15.468,10.453,1.0,13.343,0.24839760148669235,0.4550729717293966,1000,1000
0.45,0.15,18.196,12.795,1.0,12.645,0.2586935996289038,0.4479631198137076,1000,1000
0.45,0.16,18.918,12.54,1.0,12.679,0.27090630689793127,0.4589324840014093,1000,1000
0.45,0.17,21.599,14.628,1.0,12.17,0.2817881237386573,0.4560817752550005,1000,1000
0.45,0.18,22.861,14.561,1.0,11.756,0.29206640458868877,0.45858412163050194,1000,1000
0.45,0.19,25.251,16.708,1.0,11.274,0.3026796188203218,0.4566572094908969,1000,1000
0.45,0.20,27.959,18.445,1.0,10.981,0.3120064718800004,0.4577459355177241,1000,1000
0.45,0.21,31.485,20.571,1.0,10.722,0.3189829764740813,0.45669104975728614,1000,1000
0.45,0.22,35.135,22.989,1.0,10.471,0.3307931117110768,0.45889781082088926,1000,1000
0.45,0.23,37.892,23.968,1.0,10.05,0.3397472310957338,0.46039667081272556,1000,1000
0.45,0.24,42.994,25.922,1.0,9.797,0.3487104705436708,0.4600348115132341,1000,1000
0.45,0.25,46.394,27.868,1.0,9.46,0.35818401255846105,0.4626840729275339,1000,1000
0.45,0.26,53.516,32.744,1.0,9.21,0.3648913452369945,0.46046423813668785,1000,1000
0.45,0.27,57.885,35.486,1.0,8.748,0.37509953644862765,0.46295956086734236,1000,1000
0.45,0.28,67.518,41.016,1.0,8.545,0.38076970920015923,0.46070621443537435,1000,1000
0.45,0.29,76.45,47.084,1.0,8.062,0.3891181368376773,0.45892160259832643,1000,1000
0.45,0.30,89.393,52.374,1.0,8.076,0.3961501930146146,0.4614818743497774,1000,1000
0.45,0.31,100.492,57.655,1.0,7.56,0.40304426804554006,0.4604501799191343,1000,1000
0.45,0.32,113.421,65.925,1.0,7.465,0.4093459459492989,0.46173043492560606,1000,1000
0.45,0.33,128.661,76.244,1.0,7.408,0.4156250646210162,0.46419792109092406,1000,1000
0.45,0.34,155.597,92.423,1.0,7.386,0.4207812685140516,0.4633293062213276,1000,1000
0.45,0.35,178.72,108.07,1.0,6.919,0.4284517444130336,0.46567149027249205,1000,1000
0.45,0.36,223.875,132.29,1.0,6.859,0.4322109207996607,0.4642044350015998,1000,1000
0.45,0.37,267.385,161.683,1.0,6.481,0.43897512537088157,0.4658148333907964,1000,1000
0.45,0.38,345.583,214.134,1.0,6.595,0.44198616861452905,0.4649451637151747,1000,1000
0.45,0.39,450.036,282.346,1.0,6.478,0.44586010897429995,0.46445319030347826,1000,1000
0.45,0.40,624.201,415.725,1.0,5.821,0.4495354582793923,0.4632601219667938,1000,1000
0.45,0.41,882.45,593.724,1.0,6.278,0.45290280325703736,0.46437752609200883,1000,1000
0.45,0.42,1434.462,983.454,1.0,5.927,0.455620851915159,0.46351827208835594,1000,1000
0.45,0.43,3003.651,2164.714,1.0,5.996,0.456654558113132,0.46181658009334636,1000,1000
0.45,0.44,10607.225,7904.486,1.0,5.964,0.4577464228803061,0.4606915725525553,1000,1000
0.46,0.01,2.024,1.553,1.0,30.479,0.06251116423518252,0.6488492233134163,1000,1000
0.46,0.02,3.464,2.754,1.0,24.392,0.08355173055453105,0.5407139930505045,1000,1000
0.46,0.03,4.608,3.709,1.0,21.71,0.09964532749835127,0.49849844099183144,1000,1000
0.46,0.04,5.243,4.117,1.0,20.291,0.11499975661587607,0.48371020944508936,1000,1000
0.46,0.05,6.08,4.825,1.0,19.169,0.13142968114856496,0.47473058031043686,1000,1000
0.46,0.06,7.192,5.525,1.0,18.269,0.1457043695567554,0.4669898367115273,1000,1000
0.46,0.07,7.996,6.216,1.0,17.563,0.15884510835092477,0.4637831107096921,1000,1000
0.46,0.08,8.913,6.821,1.0,16.953,0.1719685882968792,0.46220717928243593,1000,1000
0.46,0.09,10.189,7.232,1.0,16.35,0.18558871043732678,0.45960638612574567,1000,1000
0.46,0.10,10.469,7.722,1.0,15.82,0.1982077419831977,0.4626751261337316,1000,1000
0.46,0.11,11.993,8.552,1.0,15.291,0.21188663552353734,0.4614028431936684,1000,1000
0.46,0.12,13.048,9.153,1.0,14.868,0.2242969114004204,0.463035766681545,1000,1000
0.46,0.13,14.23,10.072,1.0,14.536,0.23493972876974165,0.46432795670568594,1000,1000
0.46,0.14,15.569,11.088,1.0,13.916,0.24736660828791623,0.46322988553031264,1000,1000
0.46,0.15,17.082,11.93,1.0,13.413,0.2586147712090671,0.462451611061198,1000,1000
0.46,0.16,18.751,12.544,1.0,13.063,0.2695772837433473,0.4641128295756336,1000,1000
0.46,0.17,20.013,13.465,1.0,12.484,0.28218065811165016,0.46469116186393933,1000,1000
0.46,0.18,21.27,14.448,1.0,12.091,0.29297826203972094,0.4663033407642134,1000,1000
0.46,0.19,24.102,15.875,1.0,11.863,0.3024356107030504,0.4665725992653788,1000,1000
0.46,0.20,26.383,17.623,1.0,11.322,0.3132840851605746,0.4666782389227484,1000,1000
0.46,0.21,29.932,19.383,1.0,10.94,0.32277971531950844,0.4646592209887373,1000,1000
0.46,0.22,31.276,19.753,1.0,10.627,0.33350715029077627,0.47025083523416594,1000,1000
0.46,0.23,34.704,22.868,1.0,10.209,0.34172415595855743,0.46807325552782786,1000,1000
0.46,0.24,40.083,24.726,1.0,9.944,0.35006526155635465,0.466303105150748,1000,1000
0.46,0.25,44.586,27.56,1.0,9.775,0.35899702476110074,0.4687068352936374,1000,1000
0.46,0.26,46.547,29.805,1.0,9.385,0.36821137607623655,0.4714843350044921,1000,1000
0.46,0.27,53.328,33.33,1.0,9.249,0.3755711501410211,0.4715883464295872,1000,1000
0.46,0.28,60.486,36.518,1.0,8.668,0.3834348085597394,0.46747227382189965,1000,1000
0.46,0.29,64.392,39.224,1.0,8.65,0.3942181214288723,0.477181412730552,1000,1000
0.46,0.30,73.843,43.325,1.0,8.143,0.4007469948595513,0.47378647907882065,1000,1000
0.46,0.31,88.548,50.871,1.0,8.206,0.40555465966720095,0.47198159399188344,1000,1000
0.46,0.32,99.637,61.893,1.0,7.834,0.413341988188688,0.473027573197787,1000,1000
0.46,0.33,110.055,64.3,1.0,7.683,0.4205849485403461,0.47565310422072266,1000,1000
0.46,0.34,129.773,78.261,1.0,7.319,0.42672200975078767,0.4749031823545303,1000,1000
0.46,0.35,150.538,89.01,1.0,7.264,0.4325587757499991,0.47503158094215464,1000,1000
0.46,0.36,182.838,106.283,1.0,7.065,0.43644508844409413,0.4731975861213498,1000,1000
0.46,0.37,218.142,135.197,1.0,6.862,0.4437335784765737,0.4767431554404652,1000,1000
0.46,0.38,267.414,160.91,1.0,6.664,0.4475443698202461,0.4743301581081772,1000,1000
0.46,0.39,340.427,208.075,1.0,6.404,0.45201479463058375,0.47386156600792756,1000,1000
0.46,0.40,433.808,267.471,1.0,6.417,0.4565022548299278,0.47523936692263136,1000,1000
0.46,0.41,619.291,390.471,1.0,6.322,0.4600373159862609,0.4749044633369929,1000,1000
0.46,0.42,905.576,612.737,1.0,6.211,0.4627123878679231,0.4741737170683987,1000,1000
0.46,0.43,1523.419,1014.331,1.0,6.119,0.4640200255450128,0.4714142112881442,1000,1000
0.46,0.44,2935.187,2151.976,1.0,5.979,0.4670821682167136,0.47215149888726293,1000,1000
0.46,0.45,10676.857,8311.951,1.0,5.987,0.46731003769837914,0.470078072847285,1000,1000
0.47,0.01,1.908,1.526,1.0,30.678,0.06286622516245509,0.6544069649844212,1000,1000
0.47,0.02,3.235,2.672,1.0,24.876,0.08306763301846386,0.5513961027472927,1000,1000
0.47,0.03,4.268,3.511,1.0,22.284,0.09905800961729398,0.5108051435204145,1000,1000
0.47,0.04,5.313,4.222,1.0,20.932,0.11553332257386016,0.4955794230190063,1000,1000
0.47,0.05,5.847,4.666,1.0,19.426,0.13008411016762375,0.47927964960824393,1000,1000
0.47,0.06,6.799,5.252,1.0,18.795,0.1450153930638984,0.4777221170705162,1000,1000
0.47,0.07,7.487,5.76,1.0,18.043,0.15921769104603045,0.47497392898066587,1000,1000
0.47,0.08,8.571,6.583,1.0,17.416,0.17263022096549355,0.47239220373923735,1000,1000
0.47,0.09,9.481,6.887,1.0,16.881,0.18650267865457665,0.4727021281154913,1000,1000
0.47,0.10,10.629,7.726,1.0,16.323,0.20034129303817133,0.47234942249959705,1000,1000
0.47,0.11,11.158,7.975,1.0,15.768,0.212856264473053,0.4735056653080638,1000,1000
0.47,0.12,12.229,8.866,1.0,15.527,0.2241118637073567,0.47639162584432004,1000,1000
0.47,0.13,13.159,9.469,1.0,14.834,0.2357609577240965,0.473523410788864,1000,1000
0.47,0.14,14.821,10.377,1.0,14.182,0.24935010648510644,0.4716350194634317,1000,1000
0.47,0.15,15.622,11.176,1.0,13.816,0.26188236233938705,0.4759103262158478,1000,1000
0.47,0.16,16.907,11.801,1.0,13.468,0.27149369275943624,0.4762166339542974,1000,1000
0.47,0.17,18.455,12.581,1.0,12.85,0.28498549567577697,0.47658823581963905,1000,1000
0.47,0.18,20.699,13.998,1.0,12.574,0.293458231441355,0.47522788741887695,1000,1000
0.47,0.19,22.164,14.924,1.0,12.114,0.30559511925412175,0.4774903993956943,1000,1000
0.47,0.20,25.388,16.441,1.0,11.716,0.31452000085328335,0.4748547069642583,1000,1000
0.47,0.21,25.847,16.888,1.0,11.253,0.3247313686101403,0.47793224764254605,1000,1000
0.47,0.22,29.027,19.031,1.0,10.873,0.3339451709999307,0.4768028325818725,1000,1000
0.47,0.23,33.362,21.875,1.0,10.532,0.3436933058120944,0.4753750155530651,1000,1000
0.47,0.24,36.311,22.631,1.0,10.356,0.3518145203507586,0.47753956721561996,1000,1000
0.47,0.25,40.164,25.296,1.0,9.977,0.3622128468798926,0.47886689610505845,1000,1000
0.47,0.26,44.492,27.193,1.0,9.67,0.3702686127166682,0.47848863873982284,1000,1000
0.47,0.27,49.644,31.26,1.0,9.285,0.37873528725155425,0.4788301219784216,1000,1000
0.47,0.28,54.776,34.067,1.0,9.402,0.3868230648640457,0.48276186182305897,1000,1000
0.47,0.29,61.495,37.309,1.0,8.605,0.3955244316359264,0.4796563595294248,1000,1000
0.47,0.30,67.947,41.642,1.0,8.693,0.4031022794252776,0.4843095964393476,1000,1000
0.47,0.31,77.626,47.238,1.0,7.973,0.4093160852900246,0.47861018058129323,1000,1000
0.47,0.32,83.63,49.228,1.0,8.106,0.417999418577421,0.4856707536047527,1000,1000
0.47,0.33,99.875,61.924,1.0,7.878,0.4238184734566204,0.4834340643407445,1000,1000
0.47,0.34,112.249,65.935,1.0,7.571,0.43072807012199793,0.485498840310876,1000,1000
0.47,0.35,133.831,75.395,1.0,7.504,0.4369869732937044,0.48529583048926295,1000,1000
0.47,0.36,154.991,87.74,1.0,7.216,0.4417911040001588,0.48417591669119253,1000,1000
0.47,0.37,177.101,105.43,1.0,6.991,0.44874319824288306,0.4871500382852935,1000,1000
0.47,0.38,224.214,138.185,1.0,6.818,0.4519834760606889,0.48299480359874114,1000,1000
0.47,0.39,271.795,167.826,1.0,6.564,0.45768066603269786,0.4843131754663492,1000,1000
0.47,0.40,331.049,205.593,1.0,6.389,0.46280630460597433,0.4861977993695674,1000,1000
0.47,0.41,455.74,278.535,1.0,6.271,0.46570922890788596,0.48348868103381165,1000,1000
0.47,0.42,614.367,391.826,1.0,6.313,0.46970663953095415,0.48424482977236905,1000,1000
0.47,0.43,896.682,594.806,1.0,6.245,0.47366530727757994,0.48523354947674213,1000,1000
0.47,0.44,1558.142,1048.734,1.0,5.978,0.4743634658258836,0.48180482214982284,1000,1000
0.47,0.45,2902.894,2065.551,1.0,5.91,0.47692195123934605,0.48181900505773556,1000,1000
0.47,0.46,10387.022,7776.98,1.0,5.994,0.4773642351285714,0.47996235961044964,1000,1000
0.48,0.01,1.875,1.504,1.0,31.029,0.06363799037708212,0.6623031691293124,1000,1000
0.48,0.02,3.245,2.697,1.0,25.238,0.08339194732091418,0.5583489586192387,1000,1000
0.48,0.03,4.221,3.439,1.0,22.564,0.09964084455716278,0.5169921303174337,1000,1000
0.48,0.04,4.872,3.996,1.0,20.875,0.11496784495857323,0.49698238290027413,1000,1000
0.48,0.05,5.559,4.405,1.0,19.993,0.13003632263216117,0.4912867763073667,1000,1000
0.48,0.06,6.365,5.049,1.0,19.317,0.14441149786301516,0.48882831961550854,1000,1000
0.48,0.07,7.061,5.416,1.0,18.409,0.15943435817468474,0.4838588758235131,1000,1000
0.48,0.08,8.109,6.222,1.0,18.021,0.17175228074616136,0.48386653613051955,1000,1000
0.48,0.09,9.26,6.78,1.0,17.464,0.18686753621945343,0.4840338704279774,1000,1000
0.48,0.10,10.137,7.497,1.0,16.76,0.2006348973117029,0.48170322432753915,1000,1000
0.48,0.11,10.49,7.538,1.0,16.256,0.21212384427659375,0.4833630859841447,1000,1000
0.48,0.12,11.448,8.118,1.0,15.82,0.22420626850095718,0.4851603494853429,1000,1000
0.48,0.13,13.119,9.287,1.0,14.896,0.2374844319438773,0.4769828341672556,1000,1000
0.48,0.14,13.725,9.604,1.0,14.815,0.24932353935188467,0.48507891667008846,1000,1000
0.48,0.15,15.027,10.803,1.0,14.269,0.2608913343500915,0.48405863728182735,1000,1000
0.48,0.16,15.601,10.82,1.0,13.801,0.27430351763010424,0.4878948482071264,1000,1000
0.48,0.17,17.18,12.064,1.0,13.277,0.28429251812154754,0.48538376816298057,1000,1000
0.48,0.18,19.454,13.222,1.0,12.817,0.29511779950507716,0.4842912909744809,1000,1000
0.48,0.19,20.572,13.783,1.0,12.421,0.30583211520306347,0.48651539183049486,1000,1000
0.48,0.20,23.336,15.499,1.0,11.994,0.3163045651430708,0.4843555493555348,1000,1000
0.48,0.21,24.25,16.049,1.0,11.57,0.3257492461000758,0.486361509323915,1000,1000
0.48,0.22,28.15,18.132,1.0,11.411,0.33571592934509736,0.48619268089022466,1000,1000
0.48,0.23,29.814,19.33,1.0,10.694,0.3463023085415466,0.48504395910811976,1000,1000
0.48,0.24,32.773,20.962,1.0,10.677,0.35466659602103606,0.48865458062995915,1000,1000
0.48,0.25,35.807,21.837,1.0,10.073,0.3659062506282161,0.489462770633291,1000,1000
0.48,0.26,40.649,25.805,1.0,9.878,0.3715155675987366,0.4860537850947858,1000,1000
0.48,0.27,44.183,27.299,1.0,9.569,0.3810291408360171,0.48813622684393126,1000,1000
0.48,0.28,48.603,30.601,1.0,9.198,0.3906342683280975,0.49005742011411624,1000,1000
0.48,0.29,54.863,32.915,1.0,9.041,0.39834494273868665,0.49078145687849006,1000,1000
0.48,0.30,62.448,38.053,1.0,8.99,0.4054262777346391,0.492235104964224,1000,1000
0.48,0.31,69.223,40.886,1.0,8.626,0.41279128238549856,0.4921752802115827,1000,1000
0.48,0.32,78.129,46.289,1.0,8.316,0.4204070296543217,0.49351384409183985,1000,1000
0.48,0.33,91.423,53.234,1.0,8.011,0.4273124778743279,0.491438056456082,1000,1000
0.48,0.34,100.095,58.587,1.0,7.646,0.4337631243962946,0.4917110288558288,1000,1000
0.48,0.35,118.799,72.942,1.0,7.489,0.4394714839959589,0.4906201342673647,1000,1000
0.48,0.36,133.472,77.396,1.0,7.274,0.4475416336263426,0.49403508377948385,1000,1000
0.48,0.37,157.755,92.476,1.0,7.222,0.4517632535014196,0.4943260370127009,1000,1000
0.48,0.38,188.139,113.978,1.0,7.095,0.4573336852756228,0.49428270847695693,1000,1000
0.48,0.39,220.65,127.843,1.0,6.856,0.4641420141962665,0.4957509906472976,1000,1000
0.48,0.40,270.73,162.367,1.0,6.876,0.4683873610571453,0.49631140032019366,1000,1000
0.48,0.41,349.015,215.807,1.0,6.493,0.47166953897835356,0.4939385129968209,1000,1000
0.48,0.42,430.31,267.337,1.0,6.352,0.4768447680473563,0.4954038817485633,1000,1000
0.48,0.43,604.304,402.21,1.0,6.13,0.48046671314081446,0.4949534012134639,1000,1000
0.48,0.44,887.787,605.072,1.0,6.156,0.4828303543184786,0.49401201509458137,1000,1000
0.48,0.45,1453.361,997.49,1.0,6.211,0.48539990187402543,0.4930055084248179,1000,1000
0.48,0.46,3013.239,2105.6,1.0,5.924,0.48683214236365935,0.49188208641324344,1000,1000
0.48,0.47,10668.678,8098.956,1.0,5.951,0.48734468377425694,0.4900958926216789,1000,1000
0.49,0.01,1.842,1.461,1.0,31.595,0.06238105996232713,0.6723619549144136,1000,1000
0.49,0.02,2.986,2.483,1.0,25.79,0.08286781532346295,0.5703896670133216,1000,1000
0.49,0.03,3.907,3.174,1.0,23.189,0.10106601895149896,0.5322220333828832,1000,1000
0.49,0.04,4.801,3.823,1.0,21.582,0.11676068131157452,0.5118964666933361,1000,1000
0.49,0.05,5.663,4.493,1.0,20.536,0.1316837477204855,0.5020555221503883,1000,1000
0.49,0.06,6.155,4.8,1.0,19.772,0.1446557799788325,0.49848405604117374,1000,1000
0.49,0.07,7.256,5.576,1.0,19.072,0.16015762579942217,0.49495742586548974,1000,1000
0.49,0.08,7.692,5.938,1.0,18.114,0.17326408481651112,0.48941992099880527,1000,1000
0.49,0.09,8.298,6.408,1.0,17.466,0.1885797945000545,0.49033828427217657,1000,1000
0.49,0.10,9.338,6.845,1.0,17.133,0.20025861823446303,0.49137466167517746,1000,1000
0.49,0.11,10.012,7.538,1.0,16.539,0.21485728694235395,0.492741320628102,1000,1000
0.49,0.12,10.749,7.843,1.0,15.967,0.22604601274777097,0.491622957326125,1000,1000
0.49,0.13,12.046,8.61,1.0,15.502,0.2375390549886053,0.49056309276924936,1000,1000
0.49,0.14,13.043,9.121,1.0,15.258,0.25086803037887667,0.49570829065910504,1000,1000
0.49,0.15,14.208,10.169,1.0,14.642,0.26193820947836194,0.4933005954227849,1000,1000
0.49,0.16,15.057,10.541,1.0,14.25,0.2734501253104318,0.49572371729066217,1000,1000
0.49,0.17,17.091,11.736,1.0,13.732,0.2839542096736441,0.49279291818539006,1000,1000
0.49,0.18,17.734,12.493,1.0,13.078,0.2967641304105525,0.4940939205710346,1000,1000
0.49,0.19,20.312,13.477,1.0,12.921,0.30537518026866384,0.49331882043073083,1000,1000
0.49,0.20,21.02,13.768,1.0,12.498,0.31629127465745144,0.49660621615062006,1000,1000
0.49,0.21,22.959,14.876,1.0,12.202,0.3266965409458564,0.4988108641909691,1000,1000
0.49,0.22,25.422,16.249,1.0,11.751,0.33595366665934046,0.4962586914835174,1000,1000
0.49,0.23,27.707,18.112,1.0,11.361,0.34814854203006645,0.49910453475842365,1000,1000
0.49,0.24,30.831,19.149,1.0,11.038,0.35762059731318563,0.49896661916149365,1000,1000
0.49,0.25,34.144,22.09,1.0,10.666,0.36524022623338864,0.4978796038125893,1000,1000
0.49,0.26,36.457,23.282,1.0,10.302,0.3734078032000109,0.4985121319171201,1000,1000
0.49,0.27,38.933,24.485,1.0,10.005,0.38401982734702195,0.5026810796383828,1000,1000
0.49,0.28,44.996,28.832,1.0,9.5,0.3925007186938642,0.49899376434505266,1000,1000
0.49,0.29,51.106,31.064,1.0,9.434,0.40011513260531845,0.5005533884856763,1000,1000
0.49,0.30,57.051,35.215,1.0,9.063,0.4079201461043361,0.4991321110131863,1000,1000
0.49,0.31,62.017,36.842,1.0,8.876,0.415555229177461,0.5012933345158286,1000,1000
0.49,0.32,67.673,42.418,1.0,8.528,0.42372286852003394,0.5026078042906008,1000,1000
0.49,0.33,78.4,47.224,1.0,8.159,0.4305324371332056,0.5011221140588478,1000,1000
0.49,0.34,90.783,54.075,1.0,7.992,0.4366042491383918,0.5006453582466495,1000,1000
0.49,0.35,100.989,60.056,1.0,7.786,0.4445073653007811,0.5032532098968432,1000,1000
0.49,0.36,113.185,64.293,1.0,7.678,0.4518010004934552,0.5068607827655194,1000,1000
0.49,0.37,136.649,83.266,1.0,7.335,0.45704630772557897,0.5036413454065266,1000,1000
0.49,0.38,156.611,93.539,1.0,7.258,0.4622797262230215,0.504361202003702,1000,1000
0.49,0.39,189.208,117.335,1.0,7.138,0.4668664388100369,0.5031501140106949,1000,1000
0.49,0.40,217.677,133.017,1.0,6.934,0.47396856023152717,0.5064369817433928,1000,1000
0.49,0.41,267.591,165.114,1.0,6.52,0.47875247234170126,0.5054792407484338,1000,1000
0.49,0.42,346.022,208.929,1.0,6.573,0.48250395472330354,0.5050277258010458,1000,1000
0.49,0.43,466.382,290.293,1.0,6.515,0.4853166710035705,0.5032179969775582,1000,1000
0.49,0.44,586.32,379.589,1.0,6.476,0.49032776344284934,0.5056760577472637,1000,1000
0.49,0.45,916.685,594.436,1.0,6.216,0.49265098110925715,0.5037995498693862,1000,1000
0.49,0.46,1533.485,1077.834,1.0,6.077,0.4945725492542044,0.501968833403092,1000,1000
0.49,0.47,3001.498,2168.859,1.0,5.929,0.49668264002710455,0.5011667413078696,1000,1000
0.49,0.48,10590.15,7882.494,1.0,5.877,0.49749918766171297,0.5002231430684096,1000,1000
0.50,0.01,1.834,1.457,1.0,32.267,0.06303388345389446,0.6859942692598624,1000,1000
0.50,0.02,2.888,2.35,1.0,26.4,0.08325196655583869,0.5832855758155465,1000,1000
0.50,0.03,3.958,3.12,1.0,23.679,0.09950360745593193,0.5394724009821033,1000,1000
0.50,0.04,4.827,3.855,1.0,22.246,0.11536624110607545,0.5225629688063731,1000,1000
0.50,0.05,5.534,4.505,1.0,21.106,0.13020520570314584,0.5121546702047578,1000,1000
0.50,0.06,6.184,4.757,1.0,20.462,0.14482310846438934,0.5108370071736882,1000,1000
0.50,0.07,6.591,5.129,1.0,19.589,0.15994401779954368,0.5082284148509763,1000,1000
0.50,0.08,7.506,5.703,1.0,18.772,0.1733373150511088,0.5017153914072696,1000,1000
0.50,0.09,8.198,6.106,1.0,18.184,0.1871253261645984,0.5019036059321025,1000,1000
0.50,0.10,8.757,6.645,1.0,17.937,0.20046783367928395,0.5075624821410486,1000,1000
0.50,0.11,9.598,7.055,1.0,17.179,0.213245161346161,0.5040531571394093,1000,1000
0.50,0.12,10.267,7.452,1.0,16.522,0.22703892823056243,0.5035144504901778,1000,1000
0.50,0.13,11.154,7.99,1.0,16.227,0.23806679857870222,0.506191972129821,1000,1000
0.50,0.14,12.847,9.0,1.0,15.676,0.25092239864117993,0.5032584020963444,1000,1000
0.50,0.15,13.69,9.544,1.0,15.019,0.26207486041877814,0.5009124269329397,1000,1000
0.50,0.16,14.276,10.123,1.0,14.725,0.27369080789641476,0.5054213178023578,1000,1000
0.50,0.17,15.135,10.0,1.0,14.259,0.28552395479077436,0.5072386318408202,1000,1000
0.50,0.18,16.447,11.255,1.0,13.576,0.2971033695257471,0.5047631316846072,1000,1000
0.50,0.19,18.659,12.972,1.0,13.41,0.3069113673958577,0.5065111341636096,1000,1000
0.50,0.20,20.381,13.616,1.0,12.819,0.31867494351259734,0.5053931891169492,1000,1000
0.50,0.21,21.861,14.751,1.0,12.315,0.3285406396099785,0.5040272045236179,1000,1000
0.50,0.22,23.509,15.694,1.0,11.936,0.33841623760562517,0.5056092765074683,1000,1000
